produto_1,id_1,produto_2,id_2,similaridade
Boia de Arqueamento Bruce Titan,108,Boia de Arqueamento Bruce Dash Titan Pulse,140,0.7145774380937866
Sonda AIS Magnum Boost,46,Sonda Furuno Swift,49,0.7145774380937866
Motor de Popa Tohatsu Ion Core Nautic 53HP,58,Âncora Delta Mako Ultra,113,0.7145774380937866
Transponder AIS Titan Pulse,9,Rádio Simrad Tidal Aqua,47,0.7145774380937866
GPS AIS Drift Flux Vox,12,Motor Elétrico Yamaha Flow 204HP,93,0.7145774380937866
Motor de Popa Honda Vector Kinetic 174HP,57,Motor Diesel Tohatsu Zenith 60HP,79,0.7145774380937866
GPS Simrad Flow Pulse,41,Sonda AIS Magnum Boost,46,0.7145774380937866
GPS AIS Drift Flux Vox,12,Motor Elétrico Tohatsu Zenith Oceanic 113HP,91,0.7145774380937866
Motor de Popa Volvo Magnum 276HP,94,Corrente Bruce Current,110,0.7145774380937866
Rádio AIS Oceanic Pulse,17,Motor Elétrico Honda Mako Axis 131HP,78,0.7145774380937866
GPS Simrad Flow Pulse,41,Cabo de Nylon Bruce Flux Hydro,136,0.7145774380937866
Motor de Popa Honda Vector Kinetic 174HP,57,Motor Elétrico Torqeedo Ion Orca Vox 186HP,63,0.7145774380937866
Motor Elétrico Tohatsu Zenith Oceanic 113HP,91,Boia de Arqueamento Danforth Aero Dash,111,0.7145774380937866
Motor de Popa Honda Vector Kinetic 174HP,57,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,66,0.7145774380937866
Rádio AIS Oceanic Pulse,17,Boia de Arqueamento Bruce Dash Titan Pulse,140,0.7145774380937866
Motor Elétrico Tohatsu Zenith Oceanic 113HP,91,Boia de Arqueamento Danforth Tidal Zen Swift,114,0.7145774380937866
GPS Simrad Flow Pulse,41,Motor Diesel Tohatsu Zenith 60HP,79,0.7145774380937866
Âncora Delta Mako Ultra,113,Âncora Delta Storm Vox,134,0.7145774380937866
Motor Elétrico Yamaha Nautic Kraken 133HP,92,Boia de Arqueamento Danforth Aero Dash,111,0.7145774380937866
Motor de Popa Tohatsu Ion Core Nautic 53HP,58,Motor Elétrico Tohatsu Zenith Oceanic 113HP,91,0.7145774380937866
Radar Furuno Pulse Leviathan,3,Motor Elétrico Honda Mako Axis 131HP,78,0.7145774380937866
Radar AIS Marlin,20,Sonda Furuno Swift,49,0.7145774380937866
Motor Elétrico Yamaha Flow 204HP,93,Boia de Arqueamento Danforth Aero Dash,111,0.7145774380937866
Piloto Automático Furuno Torque Peak,23,GPS Simrad Flow Pulse,41,0.7145774380937866
Radar AIS Marlin,20,Motor de Popa Honda Vector Kinetic 174HP,57,0.7145774380937866
Cabo de Nylon Danforth Kinetic,125,Corrente Bruce Nautic Evo,132,0.7145774380937866
Rádio Simrad Tidal Aqua,47,Motor Elétrico Torqeedo Ion Orca Vox 186HP,63,0.7145774380937866
Motor de Popa Honda Vector Kinetic 174HP,57,Corrente Delta Boost,129,0.7145774380937866
GPS AIS Nautic Thrust,21,Cabo de Nylon Bruce Nexus,102,0.7145774380937866
Âncora Delta Mako Ultra,113,Corrente Delta Boost,129,0.7145774380937866
Motor Elétrico Yamaha Nautic Kraken 133HP,92,Âncora Delta Storm Vox,134,0.7145774380937866
Boia de Arqueamento Danforth Aero Dash,111,Âncora Delta Mako Ultra,113,0.7145774380937866
Corrente Bruce Current,110,Corrente Delta Boost,129,0.7145774380937866
Motor Diesel Volvo Helix Evo Force 144HP,86,Boia de Arqueamento Danforth Aero Dash,111,0.7145774380937866
Transponder AIS Titan Pulse,9,Corrente Bruce Current,110,0.7145774380937866
Motor Elétrico Yamaha Flow 204HP,93,Boia de Arqueamento Danforth Tidal Zen Swift,114,0.7145774380937866
GPS Furuno Vector,39,Âncora Delta Mako Ultra,113,0.7145774380937866
GPS Furuno Vector,39,Corrente Bruce Current,110,0.7145774380937866
GPS Simrad Flow Pulse,41,Motor de Popa Yamaha Mako 108HP,67,0.7145774380937866
Piloto Automático Furuno Torque Peak,23,Motor Elétrico Yamaha Flow 204HP,93,0.7145774380937866
Radar Simrad Boost,13,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,81,0.7145774380937866
Rádio Simrad Tidal Aqua,47,Motor de Popa Yamaha Mako 108HP,67,0.7145774380937866
Radar Furuno Swift,35,Rádio Simrad Tidal Aqua,47,0.7144957674337004
Radar Furuno Swift,35,Motor Elétrico Honda Mako Axis 131HP,78,0.7144957674337004
Radar Furuno Swift,35,Motor de Popa Honda Vector Kinetic 174HP,57,0.7144957674337004
Radar Furuno Swift,35,Corrente Bruce Nautic Evo,132,0.7144957674337004
Sonda Furuno Maré Tidal,40,Motor Diesel Volvo Flow Oceanic 259HP,55,0.7142857142857144
Sonda Lowrance Tidal Storm Vox,19,Corrente Delta Vox Ion,146,0.7142857142857144
GPS Furuno Current,45,Âncora Delta Hydra Kraken Velocity,143,0.7142857142857144
Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,Cabo de Nylon Delta Zen Vortex Storm,104,0.7142857142857144
Sonda Furuno Maré Tidal,40,Âncora Delta Hydra Kraken Velocity,143,0.7142857142857144
Âncora Delta Hydra Kraken Velocity,143,Corrente Delta Vox Ion,146,0.7142857142857144
Âncora Danforth Nitro Titan Vox,106,Corrente Danforth Hydro,126,0.7142857142857144
Motor Diesel Volvo Flow Oceanic 259HP,55,Âncora Delta Force Barracuda Mako,148,0.7142857142857144
Radar AIS Zen,7,Corrente Delta Vox Ion,146,0.7142857142857144
Rádio Furuno Zen Swift,14,Sonda Garmin Axis,16,0.7142857142857144
Corrente Danforth Hydro,126,Boia de Arqueamento Delta Nexus,145,0.7142857142857144
Âncora Bruce Core Pulse,133,Corrente Delta Vox Ion,146,0.7142857142857144
Piloto Automático Furuno Storm,5,Sonda Garmin Axis,16,0.7142857142857144
Rádio Furuno Zen Swift,14,GPS Furuno Current,45,0.7142857142857144
Âncora Danforth Nitro Titan Vox,106,Cabo de Nylon Danforth Magnum Vox,150,0.7142857142857144
Sonda Furuno Maré Tidal,40,Cabo de Nylon Danforth Magnum Vox,150,0.7142857142857144
Âncora Delta Hydra Kraken Velocity,143,Âncora Delta Force Barracuda Mako,148,0.7142857142857144
Sonda Lowrance Tidal Storm Vox,19,Boia de Arqueamento Delta Nexus,145,0.7142857142857144
Âncora Danforth Nitro Titan Vox,106,Boia de Arqueamento Delta Nexus,145,0.7142857142857144
Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,Cabo de Nylon Danforth Magnum Vox,150,0.7142857142857144
Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,Corrente Delta Vox Ion,146,0.7142857142857144
Sonda Furuno Maré Tidal,40,Âncora Delta Force Barracuda Mako,148,0.7142857142857144
Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,Boia de Arqueamento Delta Nexus,145,0.7142857142857144
Âncora Bruce Core Pulse,133,Cabo de Nylon Danforth Magnum Vox,150,0.7142857142857144
Âncora Bruce Core Pulse,133,Âncora Delta Hydra Kraken Velocity,143,0.7142857142857144
Sonda Garmin Axis,16,Sonda Furuno Maré Tidal,40,0.7142857142857144
Transponder Furuno Marlin,2,Piloto Automático Furuno Storm,5,0.7142857142857144
Piloto Automático Furuno Storm,5,Corrente Delta Vox Ion,146,0.7142857142857144
GPS Furuno Current,45,Âncora Delta Force Barracuda Mako,148,0.7142857142857144
Transponder Furuno Marlin,2,Sonda Lowrance Tidal Storm Vox,19,0.7142857142857144
Transponder Furuno Marlin,2,Motor Elétrico Volvo Nautic Vox 118HP,82,0.7142857142857144
Motor Elétrico Volvo Nautic Vox 118HP,82,Motor Elétrico Volvo Boost 225HP,87,0.7142857142857144
Sonda Lowrance Tidal Storm Vox,19,Sonda Furuno Maré Tidal,40,0.7142857142857144
Motor Elétrico Volvo Boost 225HP,87,Âncora Delta Hydra Kraken Velocity,143,0.7142857142857144
Motor Elétrico Volvo Nautic Vox 118HP,82,Cabo de Nylon Delta Zen Vortex Storm,104,0.7142857142857144
Motor Elétrico Volvo Boost 225HP,87,Âncora Danforth Nitro Titan Vox,106,0.7142857142857144
Motor Diesel Volvo Flow Oceanic 259HP,55,Cabo de Nylon Delta Zen Vortex Storm,104,0.7142857142857144
Motor Elétrico Volvo Nautic Vox 118HP,82,Corrente Danforth Hydro,126,0.7142857142857144
Motor Elétrico Volvo Boost 225HP,87,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,0.7142857142857144
Motor Elétrico Volvo Nautic Vox 118HP,82,Âncora Delta Force Barracuda Mako,148,0.7142857142857144
Transponder Furuno Marlin,2,GPS Furuno Current,45,0.7142857142857144
Transponder Furuno Marlin,2,Motor Elétrico Volvo Boost 225HP,87,0.7142857142857144
Radar AIS Zen,7,Rádio Furuno Zen Swift,14,0.7142857142857144
Sonda Lowrance Tidal Storm Vox,19,Âncora Bruce Core Pulse,133,0.7142857142857144
Motor Diesel Volvo Flow Oceanic 259HP,55,Motor de Popa Tohatsu Boost Swift 126HP,96,0.7142857142857144
Corrente Danforth Hydro,126,Âncora Delta Hydra Kraken Velocity,143,0.7142857142857144
Piloto Automático Furuno Storm,5,Corrente Danforth Hydro,126,0.7142857142857144
Sonda Garmin Axis,16,Corrente Danforth Hydro,126,0.7142857142857144
Piloto Automático Furuno Storm,5,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,0.7142857142857144
Motor Elétrico Honda Flux Ultra 273HP,99,Cabo de Nylon Delta Zen Vortex Storm,104,0.7142857142857144
Âncora Delta Force Barracuda Mako,148,Cabo de Nylon Danforth Magnum Vox,150,0.7142857142857144
Sonda Garmin Axis,16,Âncora Delta Hydra Kraken Velocity,143,0.7142857142857144
Sonda Garmin Axis,16,Âncora Delta Force Barracuda Mako,148,0.7142857142857144
Rádio Furuno Zen Swift,14,Motor de Popa Tohatsu Boost Swift 126HP,96,0.7142857142857144
Rádio Furuno Zen Swift,14,Sonda Furuno Maré Tidal,40,0.7142857142857144
Cabo de Nylon Delta Zen Vortex Storm,104,Cabo de Nylon Danforth Magnum Vox,150,0.7142857142857144
Piloto Automático Furuno Storm,5,Motor Diesel Volvo Flow Oceanic 259HP,55,0.7142857142857144
Rádio Furuno Zen Swift,14,Boia de Arqueamento Delta Nexus,145,0.7142857142857144
Sonda Lowrance Tidal Storm Vox,19,Cabo de Nylon Delta Zen Vortex Storm,104,0.7142857142857144
Cabo de Nylon Delta Zen Vortex Storm,104,Corrente Delta Vox Ion,146,0.7142857142857144
Transponder Furuno Marlin,2,Cabo de Nylon Delta Zen Vortex Storm,104,0.7142857142857144
Sonda Lowrance Tidal Storm Vox,19,Corrente Danforth Hydro,126,0.7142857142857144
Sonda Lowrance Tidal Storm Vox,19,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,0.7142857142857144
Sonda Furuno Maré Tidal,40,Motor Elétrico Volvo Boost 225HP,87,0.7142857142857144
Motor de Popa Tohatsu Boost Swift 126HP,96,Corrente Danforth Hydro,126,0.7142857142857144
Piloto Automático Furuno Storm,5,Âncora Delta Hydra Kraken Velocity,143,0.7142857142857144
Motor de Popa Tohatsu Boost Swift 126HP,96,Âncora Delta Force Barracuda Mako,148,0.7142857142857144
Piloto Automático Furuno Storm,5,Cabo de Nylon Danforth Magnum Vox,150,0.7142857142857144
Rádio Furuno Zen Swift,14,Âncora Delta Hydra Kraken Velocity,143,0.7142857142857144
Cabo de Nylon Delta Zen Vortex Storm,104,Âncora Delta Hydra Kraken Velocity,143,0.7142857142857144
Cabo de Nylon Delta Zen Vortex Storm,104,Âncora Danforth Nitro Titan Vox,106,0.7142857142857144
Boia de Arqueamento Delta Nexus,145,Corrente Delta Vox Ion,146,0.7142857142857144
GPS Simrad Zen Hydra Peak,44,Motor Diesel Volvo Helix Evo Force 144HP,86,0.7140055472954167
Rádio AIS Hydro Tidal Zen,4,Motor de Popa Honda Vector Kinetic 174HP,57,0.7140055472954167
Motor de Popa Torqeedo Nautic Swift 223HP,65,Cabo de Nylon Bruce Nexus,102,0.7140055472954167
GPS Simrad Zen Hydra Peak,44,Motor Elétrico Honda Mako Axis 131HP,78,0.7140055472954167
Rádio AIS Hydro Tidal Zen,4,Motor Diesel Volvo Helix Evo Force 144HP,86,0.7140055472954167
Motor de Popa Torqeedo Nautic Swift 223HP,65,Corrente Bruce Nautic Evo,132,0.7140055472954167
Rádio AIS Hydro Tidal Zen,4,Sonda Furuno Swift,49,0.7140055472954167
Motor de Popa Torqeedo Nautic Swift 223HP,65,Âncora Delta Mako Ultra,113,0.7140055472954167
Sonda Furuno Swift,49,Boia de Arqueamento Bruce Marlin Hydra,128,0.7140055472954167
GPS Simrad Zen Hydra Peak,44,Motor Elétrico Yamaha Flow 204HP,93,0.7140055472954167
GPS Simrad Zen Hydra Peak,44,Corrente Bruce Current,110,0.7140055472954167
GPS Simrad Zen Hydra Peak,44,Âncora Delta Mako Ultra,113,0.7140055472954167
Rádio AIS Hydro Tidal Zen,4,Motor Elétrico Yamaha Flow 204HP,93,0.7140055472954167
Radar Simrad Boost,13,Boia de Arqueamento Bruce Marlin Hydra,128,0.7140055472954167
Motor Elétrico Yamaha Flow 204HP,93,Boia de Arqueamento Delta Force Vox,118,0.7140055472954167
Motor de Popa Torqeedo Nautic Swift 223HP,65,Motor Elétrico Yamaha Flow 204HP,93,0.7140055472954167
Âncora Delta Mako Ultra,113,Boia de Arqueamento Delta Force Vox,118,0.7140055472954167
GPS Simrad Zen Hydra Peak,44,Boia de Arqueamento Bruce Dash Titan Pulse,140,0.7140055472954167
Motor Elétrico Yamaha Nautic Kraken 133HP,92,Boia de Arqueamento Bruce Marlin Hydra,128,0.7140055472954167
GPS Simrad Flow Pulse,41,GPS Simrad Zen Hydra Peak,44,0.7140055472954167
Motor Diesel Honda Prime 84HP,61,Motor Elétrico Tohatsu Zenith Oceanic 113HP,91,0.7140055472954167
Sonda Furuno Swift,49,Motor de Popa Torqeedo Nautic Swift 223HP,65,0.7140055472954167
Rádio Simrad Tidal Aqua,47,Motor Diesel Honda Prime 84HP,61,0.7140055472954167
Motor Elétrico Yamaha Nautic Kraken 133HP,92,Boia de Arqueamento Delta Force Vox,118,0.7140055472954167
Corrente Bruce Current,110,Corrente Danforth Tidal,112,0.7140055472954167
Motor de Popa Honda Vector Kinetic 174HP,57,Boia de Arqueamento Bruce Marlin Hydra,128,0.7140055472954167
Boia de Arqueamento Delta Force Vox,118,Corrente Bruce Nautic Evo,132,0.7140055472954167
Rádio Simrad Tidal Aqua,47,Motor de Popa Torqeedo Nautic Swift 223HP,65,0.7140055472954167
Corrente Bruce Current,110,Boia de Arqueamento Bruce Marlin Hydra,128,0.7140055472954167
Rádio AIS Hydro Tidal Zen,4,Sonda AIS Barracuda,43,0.7136412401400634
Motor Diesel Honda Prime 84HP,61,Motor Diesel Yanmar Dash Nitro 184HP,83,0.7136412401400634
Motor Diesel Volvo Flow Leviathan Maré 187HP,75,Corrente Danforth Tidal,112,0.7136412401400634
Piloto Automático Simrad Poseidon Magnum,50,Cabo de Nylon Delta Zen Vortex Storm,104,0.7129310462392063
Motor Elétrico Volvo Boost 225HP,87,Corrente Danforth Force Leviathan Impulse,147,0.7129310462392063
Transponder Furuno Pulse Axis,31,Motor de Popa Tohatsu Boost Swift 126HP,96,0.7129310462392063
Transponder Furuno Marlin,2,GPS Furuno Magnum Drift,48,0.7129310462392063
Motor de Popa Tohatsu Boost Swift 126HP,96,Boia de Arqueamento Bruce Barracuda,144,0.7129310462392063
Transponder Furuno Marlin,2,Motor Diesel Honda Zen Tidal Mako 26HP,52,0.7129310462392063
Radar Garmin Tidal Thrust,15,GPS Furuno Current,45,0.7129310462392063
Piloto Automático Simrad Poseidon Magnum,50,Motor de Popa Tohatsu Boost Swift 126HP,96,0.7129310462392063
Motor de Popa Tohatsu Boost Swift 126HP,96,Boia de Arqueamento Delta Zen Boost Vortex,130,0.7129310462392063
Piloto Automático Simrad Poseidon Magnum,50,Motor Elétrico Volvo Boost 225HP,87,0.7129310462392063
Sonda Furuno Maré Tidal,40,Cabo de Nylon Danforth Titan Poseidon,135,0.7129310462392063
Rádio Furuno Zen Swift,14,Cabo de Nylon Danforth Titan Poseidon,135,0.7129310462392063
Transponder AIS Vector,6,Rádio Furuno Zen Swift,14,0.7129310462392063
Motor Diesel Volvo Flow Oceanic 259HP,55,Boia de Arqueamento Delta Zen Boost Vortex,130,0.7129310462392063
Motor de Popa Volvo Maré 69HP,80,Âncora Bruce Core Pulse,133,0.7129310462392063
Transponder Furuno Marlin,2,Corrente Danforth Force Leviathan Impulse,147,0.7129310462392063
Transponder Furuno Pulse Axis,31,Âncora Danforth Nitro Titan Vox,106,0.7129310462392063
GPS Furuno Current,45,Cabo de Nylon Danforth Titan Poseidon,135,0.7129310462392063
GPS Furuno Current,45,Boia de Arqueamento Delta Zen Boost Vortex,130,0.7129310462392063
Radar AIS Zen,7,Motor de Popa Volvo Maré 69HP,80,0.7129310462392063
Transponder Furuno Pulse Axis,31,GPS Furuno Current,45,0.7129310462392063
Motor Diesel Yanmar Velocity 37HP,62,Cabo de Nylon Delta Zen Vortex Storm,104,0.7129310462392063
Motor Diesel Yanmar Velocity 37HP,62,Corrente Danforth Hydro,126,0.7129310462392063
Motor Diesel Volvo Flow Oceanic 259HP,55,Motor de Popa Volvo Maré 69HP,80,0.7129310462392063
Sonda Garmin Axis,16,Boia de Arqueamento Bruce Nexus Abyss,141,0.7129310462392063
Transponder Furuno Marlin,2,Transponder AIS Vector,6,0.7129310462392063
Corrente Delta Vox Ion,146,Corrente Danforth Force Leviathan Impulse,147,0.7129310462392063
Radar AIS Zen,7,Transponder Furuno Pulse Axis,31,0.7129310462392063
Radar AIS Zen,7,GPS Furuno Magnum Drift,48,0.7129310462392063
Sonda Lowrance Tidal Storm Vox,19,Rádio Simrad Orca,29,0.7129310462392063
Cabo de Nylon Danforth Titan Poseidon,135,Cabo de Nylon Danforth Magnum Vox,150,0.7129310462392063
Transponder Furuno Pulse Axis,31,Sonda Furuno Maré Tidal,40,0.7129310462392063
Piloto Automático Simrad Poseidon Magnum,50,Cabo de Nylon Danforth Magnum Vox,150,0.7129310462392063
Piloto Automático Simrad Poseidon Magnum,50,Corrente Danforth Hydro,126,0.7129310462392063
Rádio Simrad Axis,18,Corrente Delta Vox Ion,146,0.7129310462392063
Piloto Automático Simrad Poseidon Magnum,50,Corrente Delta Vox Ion,146,0.7129310462392063
Boia de Arqueamento Bruce Nexus Abyss,141,Âncora Delta Hydra Kraken Velocity,143,0.7129310462392063
Boia de Arqueamento Bruce Nexus Abyss,141,Corrente Delta Vox Ion,146,0.7129310462392063
Motor Elétrico Volvo Nautic Vox 118HP,82,Boia de Arqueamento Delta Zen Boost Vortex,130,0.7129310462392063
Transponder AIS Vector,6,Âncora Delta Hydra Kraken Velocity,143,0.7129310462392063
Rádio Simrad Axis,18,Âncora Danforth Nitro Titan Vox,106,0.7129310462392063
Sonda Lowrance Tidal Storm Vox,19,Transponder Furuno Pulse Axis,31,0.7129310462392063
Motor Diesel Yanmar Velocity 37HP,62,Âncora Danforth Nitro Titan Vox,106,0.7129310462392063
Transponder AIS Vector,6,Motor Elétrico Honda Flux Ultra 273HP,99,0.7129310462392063
Cabo de Nylon Delta Zen Vortex Storm,104,Corrente Danforth Force Leviathan Impulse,147,0.7129310462392063
Motor de Popa Volvo Maré 69HP,80,Âncora Danforth Nitro Titan Vox,106,0.7129310462392063
Corrente Danforth Hydro,126,Corrente Danforth Force Leviathan Impulse,147,0.7129310462392063
Âncora Bruce Core Pulse,133,Corrente Danforth Force Leviathan Impulse,147,0.7129310462392063
Transponder Furuno Pulse Axis,31,Âncora Delta Hydra Kraken Velocity,143,0.7129310462392063
Rádio Simrad Orca,29,Cabo de Nylon Danforth Magnum Vox,150,0.7129310462392063
Motor Diesel Honda Zen Tidal Mako 26HP,52,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,0.7129310462392063
Motor Diesel Tohatsu Vector 197HP,77,Motor de Popa Tohatsu Boost Swift 126HP,96,0.7129310462392063
Motor Diesel Honda Zen Tidal Mako 26HP,52,Âncora Danforth Nitro Titan Vox,106,0.7129310462392063
Transponder Furuno Marlin,2,Rádio Simrad Axis,18,0.7129310462392063
Rádio Simrad Orca,29,Âncora Delta Force Barracuda Mako,148,0.7129310462392063
Transponder AIS Vector,6,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,0.7129310462392063
Transponder Furuno Marlin,2,Radar Garmin Tidal Thrust,15,0.7129310462392063
Transponder AIS Vector,6,Motor Elétrico Volvo Nautic Vox 118HP,82,0.7129310462392063
Rádio Simrad Axis,18,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,0.7129310462392063
Âncora Bruce Core Pulse,133,Boia de Arqueamento Bruce Barracuda,144,0.7129310462392063
Rádio Furuno Zen Swift,14,Rádio Simrad Orca,29,0.7129310462392063
Âncora Bruce Core Pulse,133,Boia de Arqueamento Bruce Nexus Abyss,141,0.7129310462392063
Rádio Simrad Orca,29,Âncora Danforth Nitro Titan Vox,106,0.7129310462392063
Rádio Simrad Orca,29,Motor Elétrico Volvo Nautic Vox 118HP,82,0.7129310462392063
GPS Furuno Current,45,Motor Diesel Honda Zen Tidal Mako 26HP,52,0.7129310462392063
Radar AIS Zen,7,Cabo de Nylon Danforth Titan Poseidon,135,0.7129310462392063
Rádio Furuno Zen Swift,14,Transponder Furuno Pulse Axis,31,0.7129310462392063
Rádio Simrad Orca,29,Motor de Popa Tohatsu Boost Swift 126HP,96,0.7129310462392063
Rádio Simrad Orca,29,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,90,0.7129310462392063
Rádio Simrad Orca,29,Sonda Furuno Maré Tidal,40,0.7129310462392063
Motor Diesel Tohatsu Vector 197HP,77,Motor Elétrico Honda Flux Ultra 273HP,99,0.7129310462392063
Sonda Garmin Axis,16,Boia de Arqueamento Bruce Barracuda,144,0.7129310462392063
Âncora Bruce Core Pulse,133,Cabo de Nylon Danforth Titan Poseidon,135,0.7129310462392063
GPS Furuno Magnum Drift,48,Âncora Bruce Core Pulse,133,0.7129310462392063
Rádio Furuno Zen Swift,14,Radar Garmin Tidal Thrust,15,0.7129310462392063
Motor Diesel Volvo Flow Oceanic 259HP,55,Boia de Arqueamento Bruce Nexus Abyss,141,0.7129310462392063
Motor de Popa Volvo Maré 69HP,80,Motor Elétrico Volvo Boost 225HP,87,0.7129310462392063
Motor de Popa Volvo Maré 69HP,80,Motor Elétrico Volvo Nautic Vox 118HP,82,0.7129310462392063
Rádio Furuno Zen Swift,14,Boia de Arqueamento Delta Zen Boost Vortex,130,0.7129310462392063
Sonda Furuno Maré Tidal,40,Corrente Danforth Force Leviathan Impulse,147,0.7129310462392063
Motor Elétrico Torqeedo Zen Titan Hydra 129HP,53,Motor Diesel Parsun Velocity Abyss Orca 235HP,98,0.7128324356402511
Motor Diesel Parsun Velocity Abyss Orca 235HP,98,Cabo de Nylon Delta Zen Vortex Storm,104,0.7127509644204139
